timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
-0.080610019,0.604569978,0.044546253,-0.309693303,0.223023633,Subject A,Focused
-0.078367677,0.669856128,0.094028812,-0.296029558,0.250788024,Subject A,Focused
-0.076094559,0.247528543,0.184537254,-0.296216463,0.179705509,Subject A,Focused
-0.073790759,-0.112633703,0.26632861,-0.312577895,0.103553618,Subject A,Focused
-0.071456377,0.034328003,0.306704719,-0.334618725,0.179611248,Subject A,Focused
-0.069091518,0.433150484,0.307085439,-0.344365612,0.416612904,Subject A,Focused
-0.066696295,0.485122427,0.28762627,-0.330138527,0.633538857,Subject A,Focused
-0.064270825,0.064996799,0.263663772,-0.300364133,0.65787179,Subject A,Focused
-0.061815234,-0.300585323,0.242180505,-0.277851697,0.522270482,Subject A,Focused
-0.059329652,-0.123104359,0.230082387,-0.275172153,0.420296977,Subject A,Focused
-0.056814217,0.411961502,0.227202172,-0.281426638,0.477467916,Subject A,Focused
-0.054269074,0.693839647,0.212433478,-0.280353212,0.610414766,Subject A,Focused
-0.051694373,0.471265049,0.158325914,-0.275630147,0.633931194,Subject A,Focused
-0.049090274,0.137380338,0.068447028,-0.285568594,0.480620294,Subject A,Focused
-0.046456942,0.166899666,-0.014740347,-0.312528324,0.273163107,Subject A,Focused
-0.043794546,0.478520361,-0.050456841,-0.332322749,0.176568745,Subject A,Focused
-0.041103265,0.571472475,-0.038619621,-0.32327817,0.222949913,Subject A,Focused
-0.038383283,0.242657589,-0.008364822,-0.296355607,0.318834394,Subject A,Focused
-0.035634789,-0.087278992,0.022971646,-0.282451925,0.398359662,Subject A,Focused
-0.032857979,0.09742477,0.061286329,-0.291566169,0.497646448,Subject A,Focused
-0.030053055,0.699156176,0.103576997,-0.297928162,0.651825282,Subject A,Focused
-0.027220226,1.067428118,0.11485993,-0.270288357,0.783902591,Subject A,Focused
-0.024359707,0.79225616,0.061068408,-0.208259264,0.772290555,Subject A,Focused
-0.021471718,0.219018103,-0.035503774,-0.142284378,0.614252941,Subject A,Focused
-0.018556487,0.010617914,-0.098391066,-0.103491772,0.447804616,Subject A,Focused
-0.015614247,0.317720458,-0.07145307,-0.101599503,0.390565442,Subject A,Focused
-0.012645239,0.625754714,0.018182985,-0.129055297,0.408386407,Subject A,Focused
-0.009649706,0.455698309,0.085878789,-0.174587814,0.377691182,Subject A,Focused
-0.0066279,-0.012807459,0.074108341,-0.22669019,0.247237866,Subject A,Focused
-0.003580077,-0.200197524,0.000740943,-0.270840513,0.095518585,Subject A,Focused
-0.000506499,0.096879779,-0.071964228,-0.293855021,0.031707658,Subject A,Focused
0.002592567,0.442757084,-0.100150228,-0.294762305,0.077989278,Subject A,Focused
0.005716847,0.351932977,-0.084954745,-0.28924141,0.169162163,Subject A,Focused
0.008866061,-0.059942024,-0.049627736,-0.299046683,0.24351268,Subject A,Focused
0.012039925,-0.233121993,-0.008063758,-0.331234213,0.297687452,Subject A,Focused
0.015238147,0.080792183,0.037391861,-0.364376894,0.352253676,Subject A,Focused
0.018460434,0.480096418,0.076597681,-0.359711026,0.398309545,Subject A,Focused
0.021706482,0.449085916,0.087114766,-0.294640471,0.403136427,Subject A,Focused
0.024975984,0.048165961,0.057893359,-0.188978596,0.359731355,Subject A,Focused
0.028268627,-0.171158751,0.011888557,-0.095000945,0.306575498,Subject A,Focused
0.031584089,0.089241223,-0.006367811,-0.057259432,0.286418254,Subject A,Focused
0.034922049,0.471314464,0.028510916,-0.079229218,0.296191767,Subject A,Focused
0.038282177,0.439411411,0.096545219,-0.12575114,0.298510917,Subject A,Focused
0.041664134,0.000254605,0.150737881,-0.154231295,0.285782401,Subject A,Focused
0.04506757,-0.294641797,0.162149011,-0.144641949,0.309158994,Subject A,Focused
0.048492137,-0.065662447,0.145227239,-0.10797667,0.423707216,Subject A,Focused
0.051937486,0.408414225,0.139121929,-0.074739289,0.614732769,Subject A,Focused
0.055403272,0.568056697,0.16730935,-0.073743194,0.797256193,Subject A,Focused
0.058889126,0.299933305,0.218317668,-0.110480109,0.883605936,Subject A,Focused
